Age,SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,NewAdditions,DiffSizes,EditDistances,CriticalEditDistances,TangledWMoveandFileRename,Buggycommiit,PotentiallyBuggycommit,RiskyCommit,file,Decision,Detection,result
5967,27#27#26#26#26#26#26#26#26#26#26#26,0.04981769993901253#0.013001280836760998#0.011952092871069908#0.012428941205143929#0.008684893138706684#0.008684893138706684#0.00784650444984436#0.008886917494237423#0.008886917494237423#0.008886917494237423#0.008892593905329704#0.008892593905329704,2.4658988166065396E-5#7.370197019830461E-6#7.712864072859045E-6#7.891682171569209E-6#1.4963044800895197E-6#1.4963044800895197E-6#2.9738953301928317E-7#1.489961156780278E-6#1.489961156780278E-6#1.489961156780278E-6#2.1225951274844453E-6#2.1225951274844453E-6,6#6#6#6#6#6#6#6#6#6#6#6,6#5#5#5#5#5#5#5#5#5#5#5,12#11#11#11#11#11#11#11#11#11#11#11,6#6#6#6#6#6#6#6#6#6#6#6,3.72#3.72#3.79#3.79#3.79#3.79#3.79#3.79#3.79#3.79#3.79#3.79,2#2#2#2#2#2#2#2#2#2#2#2,12#12#12#12#12#12#12#12#12#12#12#12,156.0#154.0#147.0#147.0#156.0#156.0#156.0#156.0#156.0#156.0#153.0#153.0,81.23995208740234#81.37755584716797#82.23085021972656#82.23085021972656#81.9218521118164#81.9218521118164#81.9218521118164#81.9218521118164#81.9218521118164#81.9218521118164#81.98701477050781#81.98701477050781,0#0#0#0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1#1#1#1,4#4#4#4#4#4#4#4#4#4#4#4,0#238#238#789#1219#1652#1732#2920#2978#4026#4443#5152,0#1#0#0#2#0#6#2#0#0#1#0,0#7#3#0#4#0#12#4#0#0#2#0,0#22#53#6#24#0#348#345#0#0#6#0,0#17#43#0#24#0#12#9#0#0#6#0,0#1#2#5#11#0#5#3#0#6#84#1,0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#1#0#0#0#0#1#0,0#0#0#0#0#0#0#0#0#0#1#0,9073.json,NotBuggy,NotBuggy,
2665,3#3#3,0.27384987473487854#0.28649792075157166#0.28649792075157166,0.6033993878590257#0.47327612196400265#0.47327612196400265,0#0#0,0#0#0,0#0#0,1#1#1,2.49#3.77#3.77,0#0#0,1#1#1,23.0#23.0#23.0,129.58164978027344#129.58164978027344#129.58164978027344,0#0#0,2#2#2,0#0#0,0#64#724,0#3#0,0#6#0,0#21#0,0#6#0,0#316#1,0#0#0,0#0#0,0#0#0,10056.json,NotBuggy,NotBuggy,
4847,3#3#3#3,0.5650463104248047#0.29733219742774963#0.29733219742774963#0.29733219742774963,0.9224105815516694#0.8883670288233465#0.8883670288233465#0.8883670288233465,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,1.89#1.89#1.89#1.89,0#0#0#0,0#0#0#0,14.0#14.0#14.0#14.0,132.4454345703125#132.4454345703125#132.4454345703125#132.4454345703125,0#0#0#0,0#0#0#0,0#0#0#0,0#523#1858#2910,0#3#0#0,0#6#0#0,0#47#0#0,0#39#0#0,0#47#0#0,0#0#0#0,0#0#0#0,0#0#0#0,480.json,NotBuggy,NotBuggy,
1416,3#3,0.07132692635059357#0.07075484097003937,0.5409810949622473#0.6459252885258521,0#0,0#0,0#0,1#1,3.77#1.89,0#0,1#1,23.0#23.0,129.34671020507812#129.34671020507812,0#0,2#2,0#0,0#14,0#3,0#6,0#16,0#0,0#0,0#0,0#1,0#1,4391.json,NotBuggy,NotBuggy,
4313,3#4#4#4,0.7520166039466858#0.2790692448616028#0.2790692448616028#0.2790692448616028,0.6214004762009093#0.2332571668395624#0.2332571668395624#0.2332571668395624,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,1.89#2.0#2.0#2.0,0#0#0#0,0#1#1#1,21.0#30.0#30.0#30.0,129.7158966064453#122.70733642578125#122.70733642578125#122.70733642578125,0#0#0#0,1#2#2#2,0#0#0#0,0#1#1324#2372,0#2#0#0,0#3#0#0,0#62#0#0,0#65#0#0,0#16#0#0,0#0#0#0,0#1#0#0,0#1#0#0,6001.json,NotBuggy,NotBuggy,
2633,4#4#4,0.06650618463754654#0.04782293736934662#0.04782293736934662,0.38711352208873284#0.3994937915850539#0.3994937915850539,0#0#0,0#0#0,0#0#0,1#1#1,2.0#2.0#2.0,0#0#0,2#2#2,29.0#29.0#29.0,123.37702178955078#123.37702178955078#123.37702178955078,0#0#0,2#2#2,0#0#0,0#415#691,0#1#0,0#2#0,0#15#0,0#15#0,0#117#1,0#0#0,0#0#0,0#0#0,10376.json,NotBuggy,NotBuggy,
3928,15#15#15#15,0.20510385930538177#0.21664658188819885#0.21664658188819885#0.217010036110878,0.0027151922633367786#0.0028118093205537534#0.0028118093205537534#0.008209932306521499,4#4#4#4,3#3#3#3,7#7#7#7,5#5#5#5,3.83#5.93#5.93#3.83,4#4#4#4,4#4#4#4,79.0#79.0#79.0#79.0,94.8893814086914#94.8893814086914#94.8893814086914#94.8893814086914,0#0#0#0,2#2#2#2,1#1#1#1,0#939#1987#3111,0#0#0#0,0#0#0#0,0#13#0#128,0#0#0#0,0#0#6#0,0#0#0#0,0#0#0#0,0#0#0#0,8537.json,NotBuggy,NotBuggy,
6426,31#37#46#50#38#40#42#42#42#42#43#43#43#39#42#43#42#42#44#43#43#43#49#49#54#54#54#55#59#60#59#59#59#51#51#67#71#73#57#57#61#57#58#62#61#67#67#67#71#73#80#70#64#65#66#68#73#77#77#77#77#77#75#75#75#79#85#87#87#87#88#88#91#95#96#98#91#86#90#90#94#92#118#92#118#117#121#124#10#10#10#11,0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.4650691747665405#0.4854287803173065#0.4854287803173065#0.18691466748714447,1.023025873853868E-16#2.272300870743649E-21#2.6561658180274323E-24#4.1800094447813225E-25#7.668129804856818E-22#3.853525906052802E-23#1.073743283681063E-24#1.073743283681063E-24#9.131311853927916E-26#6.530852188212952E-27#2.0888816230585705E-27#1.9672392582264905E-26#1.9657750350075454E-26#1.3464830536433427E-23#2.248934053339901E-24#3.53125122028504E-25#4.872284263155736E-25#4.824993498528539E-25#5.218250401428475E-28#7.184029674663173E-26#1.3761019165519254E-26#9.638988429318744E-25#1.7622885776728585E-28#1.7567019679023122E-28#1.0468375428783723E-29#6.667386748911451E-30#2.213032716564661E-29#1.6074630454470818E-30#1.414876419569299E-32#9.75166502603238E-35#2.4434591489298416E-34#4.5088898118798284E-32#3.1455620115643896E-32#1.8740868930209272E-27#1.041645767063916E-28#2.6972527901347696E-39#2.3551178008841455E-40#1.7348536585779256E-41#2.0555728228436943E-30#1.1691410503922604E-28#6.812796626779698E-29#4.4142371698372877E-29#9.510092597471951E-33#4.768651371529734E-34#2.387328481318607E-33#2.597049906437499E-35#1.6217694579534354E-36#3.1199630163943225E-36#1.9351693173030288E-38#2.0906808452350623E-39#9.18268003562906E-45#1.709716243960776E-38#5.652834446101662E-37#6.693710647410579E-38#3.252787913812974E-39#9.842886395295617E-41#8.959567964036069E-42#1.5261112919992636E-47#7.654714321260201E-48#4.718623906409529E-48#1.4700738002531177E-48#9.173099928785645E-49#9.544759287194591E-48#1.2073430235435933E-48#1.453078768635803E-49#2.1300023138582174E-51#1.5601399812719225E-55#4.852751765568442E-57#4.468666538220949E-58#2.565912048082242E-57#2.5834241056219634E-58#1.6828442578727422E-58#7.810005088684569E-60#4.352003446621282E-64#9.411805570562757E-65#1.8712740327189787E-65#4.0396229192917923E-60#7.901907440657296E-57#9.907429947536615E-60#2.5614359897165165E-59#9.3209331916972E-63#2.5577125434506388E-58#1.4666147522794393E-65#2.5577125434506388E-58#1.4666147522794393E-65#3.839584382589385E-64#3.4163721806950616E-68#4.3156840651603785E-71#0.16278284645454116#0.07971217351654823#0.07971217351654823#0.031580582712797234,7#9#10#10#10#10#10#10#11#12#12#11#11#9#10#10#10#10#10#10#10#9#11#10#10#10#10#10#11#11#11#11#11#7#7#8#9#9#8#8#8#8#9#10#10#11#11#11#12#12#12#10#9#9#9#11#12#14#14#14#14#14#13#13#13#14#14#15#15#15#15#15#15#15#15#15#15#14#15#15#16#15#15#15#15#15#15#16#0#0#0#0,6#8#11#11#9#9#9#9#10#11#11#10#10#8#9#9#9#9#9#9#10#9#11#11#11#11#11#11#12#12#12#12#12#9#9#11#12#12#10#10#12#12#12#13#13#14#14#14#15#15#17#12#10#10#10#12#13#15#15#15#15#15#14#14#15#16#17#18#18#18#18#18#18#18#18#18#18#17#18#18#19#17#17#17#17#17#17#18#0#0#0#0,13#17#21#21#19#19#19#19#21#23#23#21#21#17#19#19#19#19#19#19#20#18#22#21#21#21#21#21#23#23#23#23#23#16#16#19#21#21#18#18#20#20#21#23#23#25#25#25#27#27#29#22#19#19#19#23#25#29#29#29#29#29#27#27#28#30#31#33#33#33#33#33#33#33#33#33#33#31#33#33#35#32#32#32#32#32#32#34#0#0#0#0,8#10#13#14#10#10#10#10#10#10#10#10#10#9#10#10#10#10#10#10#10#10#11#11#12#12#12#12#13#13#13#13#13#11#11#14#15#16#13#13#15#15#15#16#16#18#18#18#19#19#21#17#15#15#15#16#17#18#18#18#18#18#17#17#17#18#19#20#20#20#20#20#20#20#20#20#19#18#19#19#20#20#21#20#21#21#21#22#1#1#1#1,4.03#5.41#5.16#6.61#5.34#4.28#4.23#4.23#4.23#4.23#4.21#4.21#4.21#4.33#4.24#4.22#4.24#4.24#4.2#4.22#4.21#4.21#4.07#4.07#3.95#3.95#3.95#3.92#11.82#11.75#11.82#11.75#11.82#4.68#4.68#6.06#6.15#6.11#5.07#5.07#5.39#5.19#5.03#5.35#5.23#4.95#4.95#4.95#4.83#4.78#4.68#4.86#4.74#4.71#4.74#4.87#4.87#4.76#4.76#4.76#4.76#4.76#4.76#4.76#4.76#4.79#5.26#5.24#5.24#5.24#5.24#5.2#5.2#5.09#5.07#5.02#5.16#5.25#5.17#5.17#5.08#5.14#4.18#5.14#4.18#4.19#4.22#4.19#2.53#5.06#5.06#2.67,3#5#5#6#4#3#3#3#3#3#3#3#3#3#3#3#3#3#3#3#3#3#3#3#3#3#3#3#3#3#3#3#3#3#3#3#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#5#1#1#1#1,20#24#29#29#22#24#26#26#27#29#29#28#28#26#26#27#28#28#32#29#31#31#31#31#32#32#31#31#33#37#37#33#33#36#38#54#54#54#38#38#38#38#44#47#45#45#49#49#50#52#59#55#50#51#54#57#57#68#68#71#71#71#69#69#71#73#78#78#80#80#81#81#83#87#88#90#84#80#83#82#85#79#68#79#68#68#73#75#3#3#3#9,249.0#302.0#357.0#372.0#309.0#326.0#343.0#343.0#354.0#365.0#373.0#363.0#363.0#328.0#341.0#349.0#347.0#347.0#378.0#357.0#366.0#353.0#393.0#393.0#413.0#415.0#409.0#420.0#445.0#468.0#463.0#445.0#445.0#394.0#406.0#524.0#540.0#553.0#435.0#418.0#428.0#418.0#452.0#470.0#462.0#491.0#502.0#500.0#524.0#537.0#597.0#521.0#499.0#510.0#524.0#541.0#560.0#620.0#622.0#625.0#629.0#631.0#619.0#625.0#634.0#657.0#703.0#719.0#729.0#723.0#734.0#734.0#749.0#790.0#796.0#804.0#751.0#717.0#751.0#747.0#785.0#747.0#849.0#747.0#849.0#836.0#873.0#903.0#50.0#50.0#50.0#66.0,75.2350082397461#70.73204803466797#65.6449203491211#63.826080322265625#70.15682983398438#69.0239486694336#67.92404174804688#67.92404174804688#67.75989532470703#67.58981323242188#67.08505249023438#67.22636413574219#67.22636413574219#69.58712005615234#67.94348907470703#67.40959930419922#67.84196472167969#67.84196472167969#66.55126953125#67.28128814697266#67.15182495117188#67.42708587646484#64.38507843017578#64.38507843017578#62.303443908691406#62.2783203125#62.3444709777832#61.88106155395508#60.18579864501953#59.60775375366211#59.944461822509766#60.18579864501953#60.18579864501953#63.774356842041016#63.608001708984375#56.93662643432617#55.595123291015625#54.775962829589844#60.94715118408203#61.16434097290039#59.4826774597168#60.6944465637207#59.94886016845703#58.408103942871094#58.769805908203125#56.43787384033203#56.33140563964844#56.360992431640625#54.913002014160156#54.335540771484375#51.79159164428711#55.615745544433594#57.7946891784668#57.430137634277344#57.033241271972656#56.13636779785156#54.56055450439453#52.888214111328125#52.86357879638672#52.8464469909668#52.80538558959961#52.788875579833984#53.56090545654297#53.48707962036133#53.41273498535156#52.140254974365234#50.33503723144531#49.596717834472656#49.52489471435547#49.589759826660156#49.31144332885742#49.31144332885742#48.64164733886719#47.61271286010742#47.39052963256836#46.99149703979492#48.843719482421875#50.28779983520508#49.072975158691406#49.100746154785156#47.89361572265625#48.560184478759766#43.44425964355469#48.560184478759766#43.44425964355469#43.674991607666016#42.838008880615234#42.023895263671875#104.90636444091797#104.90636444091797#104.90636444091797#101.97312927246094,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,10#10#10#10#10#10#11#11#11#11#12#12#12#11#11#12#11#11#13#12#12#12#13#13#13#13#13#14#15#16#15#15#15#16#16#20#21#21#17#17#17#16#16#16#16#18#17#17#17#17#19#17#15#15#15#15#15#15#15#15#15#15#15#15#15#15#17#17#17#17#17#17#18#18#18#18#16#15#15#15#15#13#23#13#23#22#23#23#2#2#2#2,0#0#0#1#1#1#2#3#3#4#4#7#7#7#8#8#8#8#8#8#9#11#14#15#16#16#60#74#79#134#134#136#136#168#171#173#174#179#206#218#218#219#220#233#245#253#255#259#281#283#290#290#302#302#406#406#444#655#659#661#735#813#932#940#963#967#968#1004#1004#1004#1098#1099#1121#1263#1285#1323#1358#1374#1395#1563#1579#1677#1743#1757#1760#1784#1822#1987#2065#3437#4489#4504,0#7#13#16#4#11#4#0#2#2#4#2#1#1#3#2#3#1#5#1#4#3#11#1#7#1#1#2#5#4#1#2#0#17#1#19#5#2#0#1#6#1#6#4#0#16#4#1#5#3#7#7#9#1#1#3#7#5#1#3#1#1#21#1#1#4#6#2#2#1#2#5#4#5#1#7#1#0#4#1#4#2#85#48#85#4#7#3#6#0#0#12,0#8#13#28#23#19#6#0#4#4#6#4#2#6#3#3#7#2#6#4#7#6#16#2#9#2#2#3#6#5#3#3#1#42#2#19#6#2#17#2#8#8#11#4#1#25#9#2#7#4#7#24#24#1#1#4#8#5#2#6#2#2#44#2#2#4#6#2#4#3#2#11#5#5#1#12#9#6#4#2#4#6#134#132#134#9#8#3#146#0#0#22,0#340#310#203#651#447#92#0#36#93#56#34#59#296#115#56#114#10#208#153#303#153#358#5#191#8#36#94#133#132#81#73#122#835#62#577#182#98#575#92#130#167#231#176#71#405#123#7#192#145#306#497#469#78#77#119#119#333#10#18#25#4#144#20#30#215#364#81#24#21#81#401#83#279#60#97#325#195#176#16#204#155#2615#2615#2615#118#340#168#6049#83#0#314,0#316#270#191#596#445#84#0#36#93#51#34#93#280#103#52#110#10#198#148#278#147#328#5#170#8#36#90#135#129#77#57#0#785#62#637#166#90#637#92#114#149#219#160#67#373#112#7#168#137#281#458#451#74#73#111#98#316#10#18#25#4#136#20#30#199#340#73#24#20#76#366#71#262#56#89#297#174#162#16#188#147#2321#2321#2321#114#210#156#5344#0#0#240,0#3#3#2#3#3#7#0#1#1#2#1#12#2#2#4#1#5#2#3#1#1#4#2#1#1#4#2#1#1#3#1#1#5#1#2#2#3#1#2#1#1#4#1#3#2#1#11#5#4#1#2#2#5#1#1#1#2#4#3#2#6#1#7#1#1#1#2#2#1#1#1#3#4#3#389#5#2#2#8#8#67#7#1#5#4#10#5#5#0#0#37,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#1#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1#0#1#0#1#1#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#1#1#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1#0#0#0#0#0#1#0#0#0#1#0#0#0#0#1#1#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1#1#0#0#1#0#1#0#1#1#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#1#1#0#1#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1#0#0#0#0#0#1#0#0#0#1#0#0#0#0#1#1#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1#1#0#0#1#0#1#0#1#1#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#1#1#0#1#0#1#0#0#0,357.json,Buggy,Buggy,Buggy
2593,11#11#11#11#13#13#13,0.007361678872257471#0.007361814379692078#0.007361814379692078#0.007361814379692078#0.0040200939401984215#0.06568396091461182#0.10418061912059784,0.21430578248766405#0.21430093327238198#0.21430093327238198#0.21430093327238198#0.0247107193078638#3.504923359199612E-5#2.820301507991504E-5,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,1#1#1#1#1#1#1,3.09#3.09#3.09#3.09#2.89#3.45#3.45,0#0#0#0#0#0#0,0#0#0#0#1#3#3,61.0#61.0#61.0#61.0#80.0#116.0#116.0,103.12248229980469#103.12248229980469#103.12248229980469#103.12248229980469#98.58292388916016#96.39144897460938#96.33438873291016,0#0#0#0#0#0#0,0#0#0#0#0#0#0,1#1#1#1#1#1#1,0#150#375#655#659#819#1857,0#1#1#0#3#13#2,0#2#2#0#3#28#4,0#17#0#0#126#589#14,0#17#0#0#129#510#14,0#4#117#0#12#6#10,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,2699.json,NotBuggy,NotBuggy,
5449,23#23#20#23#24#24#24#25#25#25#25#24#24#24#23#23#23#23#23#23#23#23#23#23#23#23#23#23#19#15,0.016962764784693718#0.019619304686784744#0.08848410844802856#0.009666888043284416#0.012555359862744808#0.020882733166217804#0.02813982032239437#0.021195920184254646#0.023163750767707825#0.032015226781368256#0.029578618705272675#0.08202893286943436#0.08012105524539948#0.08713711053133011#0.11302027851343155#0.11261626332998276#0.11297011375427246#0.11297011375427246#0.11297011375427246#0.10714979469776154#0.1167149543762207#0.11682624369859695#0.11682624369859695#0.11682624369859695#0.19519750773906708#0.19619795680046082#0.09405679255723953#0.10773220658302307#0.2495783120393753#0.7365502119064331,5.762197241909737E-10#1.2157378529921219E-9#8.812166133939885E-8#2.812477674818665E-10#1.2657350837361198E-11#3.840358494848573E-12#5.76627819060237E-12#4.9898666815186115E-12#2.228778399342158E-12#4.6130881595945946E-12#3.7948748616439876E-11#6.504683631947596E-10#1.1193488357117607E-9#1.959842683255766E-9#6.305411735594158E-8#5.2200955477421995E-8#5.2843580673948877E-8#5.2843580673948877E-8#5.2843580673948877E-8#5.284698401588152E-8#5.812853424885437E-8#5.836950772401968E-8#5.836950772401968E-8#5.836950772401968E-8#4.3217833534758933E-7#4.342044931816283E-7#1.964199788854004E-8#3.853713559974124E-8#9.585501341810362E-6#0.012099544270410417,6#6#5#6#7#7#7#7#8#8#7#7#7#7#6#6#6#6#6#6#6#6#6#6#6#6#6#6#4#4,6#6#5#6#7#7#7#7#8#8#7#6#6#6#5#5#5#5#5#5#5#5#5#5#5#5#5#5#3#3,12#12#10#12#14#14#14#14#16#16#14#13#13#13#11#11#11#11#11#11#11#11#11#11#11#11#11#11#7#7,6#6#5#6#7#7#7#7#7#7#6#6#6#6#6#6#6#6#6#6#6#6#6#6#6#6#6#6#5#4,5.26#5.26#5.84#5.26#5.18#4.04#4.04#3.2#3.2#3.15#3.2#3.25#3.25#3.25#3.3#3.3#3.3#3.3#3.3#3.3#3.3#3.3#3.3#3.3#3.3#3.3#3.3#3.3#3.28#3.09,3#3#2#3#3#3#3#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2,16#15#14#18#20#20#18#19#19#19#18#14#14#14#11#11#11#11#11#11#11#11#11#11#11#11#13#12#9#5,180.0#177.0#163.0#184.0#198.0#196.0#193.0#195.0#198.0#198.0#190.0#174.0#172.0#170.0#154.0#155.0#155.0#155.0#155.0#155.0#154.0#154.0#154.0#154.0#144.0#144.0#157.0#153.0#120.0#82.0,82.52420043945312#82.6317138671875#85.61720275878906#82.4300308227539#80.99617767333984#81.06692504882812#81.1291732788086#80.3966064453125#80.29988861083984#80.29988861083984#80.8342056274414#81.97193908691406#82.05140686035156#82.1319580078125#83.46257781982422#83.42891693115234#83.42891693115234#83.42891693115234#83.42891693115234#83.42891693115234#83.46257781982422#83.46257781982422#83.46257781982422#83.46257781982422#83.81169891357422#83.81169891357422#83.27574157714844#83.38941955566406#88.15487670898438#94.60110473632812,1#1#1#1#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2,8#8#8#8#8#8#8#8#8#8#8#7#7#7#6#7#7#7#7#7#7#7#7#7#7#7#7#7#7#4,0#11#11#12#68#139#173#219#382#595#597#701#701#701#704#965#1132#1133#1133#1212#1219#1282#2460#3507#3925#4631#4761#4761#4762#4762,0#1#3#2#2#1#3#8#1#2#1#4#1#1#2#1#1#0#0#2#1#1#0#0#2#0#3#1#6#3,0#2#3#7#2#7#6#15#2#2#3#9#2#2#5#2#2#0#0#4#2#2#0#0#4#0#6#2#17#9,0#15#12#126#98#314#68#158#37#106#150#158#13#33#109#4#6#0#0#15#19#3#0#0#53#1#57#16#296#178,0#15#113#176#92#14#68#140#17#0#50#155#13#33#105#4#6#0#0#10#19#3#0#0#53#0#57#16#269#163,0#26#96#1#1#27#7#2#2#6#7#11#18#78#20#2#499#0#12#111#73#98#0#6#84#0#6#4#11#1,0#0#1#0#1#0#1#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#1#1#1#0#1#1#1#0#0#0#0#0#0#1#0#1#0#0#0#0#0#0#1#0#1#1#0#1,0#0#1#1#1#0#1#1#1#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#1#0#1#1#0#1,8847.json,Buggy,Buggy,Buggy
1416,8#8#3,0.7153182625770569#0.7616723775863647#0.6501094102859497,0.7274276038481918#0.6826751491667766#0.7877928484171429,2#2#0,1#1#0,3#3#0,2#2#1,3.12#6.24#1.89,1#1#0,2#2#1,32.0#32.0#19.0,111.1359634399414#111.1359634399414#130.57513427734375,0#0#0,1#1#2,0#0#0,0#1#7,0#8#3,0#16#12,0#31#88,0#8#98,0#110#77,0#0#0,0#0#0,0#0#0,4241.json,NotBuggy,NotBuggy,
1401,9#11#11#11#11,0.020084742456674576#0.29515978693962097#0.29723799228668213#0.2949794828891754#0.716212272644043,0.012112553004262597#0.0010329363098218825#4.0894392707002247E-4#8.903525685216703E-4#0.010698966263822622,2#3#3#3#3,1#2#2#2#2,3#5#5#5#5,3#3#3#3#3,3.66#3.95#6.9#3.45#3.45,2#2#2#2#2,5#9#9#9#6,63.0#87.0#87.0#87.0#75.0,104.84944152832031#99.5836410522461#99.5836410522461#99.5836410522461#100.47029876708984,0#0#0#0#0,2#2#2#2#2,2#4#4#4#4,0#4#19#586#1091,0#9#0#0#2,0#12#0#0#4,0#199#125#100#45,0#157#0#0#45,0#6#2#1#43,0#0#0#0#0,0#1#0#0#0,0#1#0#0#0,4815.json,NotBuggy,NotBuggy,
